Model      | Query ID   | Doc ID     | Title                                                        | Query                                             
VSM        | 21         | 475        | Factors Affecting the Preferences of Industrial Personnel    | The need to provide personnel for the informa...  
VSM        | 21         | 131        | Introduction to the ADI Annual Review                        | The need to provide personnel for the informa...  
VSM        | 21         | 1015       | Participative Management as Related to Personnel Developme   | The need to provide personnel for the informa...  
VSM        | 21         | 1128       | Free Information of a Social System                          | The need to provide personnel for the informa...  
VSM        | 21         | 133        | The Annual Review of Information Science and Technology      | The need to provide personnel for the informa...  
VSM        | 21         | 896        | Job Dimensions and Educational Needs in Librarianship        | The need to provide personnel for the informa...  
VSM        | 21         | 553        | An Introduction to Computers in Information Science          | The need to provide personnel for the informa...  
VSM        | 21         | 1446       | Distill or Drown:  The Need for Reviews                      | The need to provide personnel for the informa...  
LM         | 21         | 475        | Factors Affecting the Preferences of Industrial Personnel    | The need to provide personnel for the informa...  
LM         | 21         | 1205       | Personnel Administration in Libraries                        | The need to provide personnel for the informa...  
LM         | 21         | 896        | Job Dimensions and Educational Needs in Librarianship        | The need to provide personnel for the informa...  
LM         | 21         | 339        | Continuing Library and Information Science Education         | The need to provide personnel for the informa...  
LM         | 21         | 1015       | Participative Management as Related to Personnel Developme   | The need to provide personnel for the informa...  
LM         | 21         | 1321       | Scientists in Organizations Productive Climates for Resear   | The need to provide personnel for the informa...  
LM         | 21         | 923        | Library Education: an introductional survey                  | The need to provide personnel for the informa...  
LM         | 21         | 131        | Introduction to the ADI Annual Review                        | The need to provide personnel for the informa...  
LM         | 21         | 307        | Providing Access to Externally Available Bibliographic Dat   | The need to provide personnel for the informa...  
LM         | 21         | 216        | Coordination of Regional Libraries with Regional Medical P   | The need to provide personnel for the informa...  
VSM        | 22         | 891        | The Status and Needs of Medical School Libraries in the Un   | Automated information in the medical field.       
VSM        | 22         | 336        | Conceptual Design of an Automated National Library System    | Automated information in the medical field.       
VSM        | 22         | 220        | The Medical Library Assistance Act:  An Analysis of the NL   | Automated information in the medical field.       
VSM        | 22         | 181        | Medical School Library Statistics                            | Automated information in the medical field.       
VSM        | 22         | 193        | Use of Medical and Biological Journals in the Yale Medical   | Automated information in the medical field.       
VSM        | 22         | 204        | Analysis of Recorded Biomedical Book and Journal Use in th   | Automated information in the medical field.       
VSM        | 22         | 979        | Automated Acquisitions Procedures at the University of Mic   | Automated information in the medical field.       
VSM        | 22         | 177        | Automation in Libraries                                      | Automated information in the medical field.       
VSM        | 22         | 1249       | Reader in Medical Librarianship                              | Automated information in the medical field.       
VSM        | 22         | 182        | The Contemporary Medical Society Library                     | Automated information in the medical field.       
LM         | 22         | 336        | Conceptual Design of an Automated National Library System    | Automated information in the medical field.       
LM         | 22         | 979        | Automated Acquisitions Procedures at the University of Mic   | Automated information in the medical field.       
LM         | 22         | 572        | Linguistics and Information Science                          | Automated information in the medical field.       
LM         | 22         | 177        | Automation in Libraries                                      | Automated information in the medical field.       
LM         | 22         | 181        | Medical School Library Statistics                            | Automated information in the medical field.       
LM         | 22         | 874        | The New York Public Library Automated Book Catalog Subsyst   | Automated information in the medical field.       
LM         | 22         | 220        | The Medical Library Assistance Act:  An Analysis of the NL   | Automated information in the medical field.       
LM         | 22         | 1027       | Linguistics and Information Science                          | Automated information in the medical field.       
LM         | 22         | 174        | Automated Language Processing                                | Automated information in the medical field.       
LM         | 22         | 891        | The Status and Needs of Medical School Libraries in the Un   | Automated information in the medical field.       
VSM        | 23         | 177        | Automation in Libraries                                      | Amount of use of books in libraries. Relation...  
VSM        | 23         | 36         | Recorded Use of Books in the Yale Medical Library            | Amount of use of books in libraries. Relation...  
VSM        | 23         | 979        | Automated Acquisitions Procedures at the University of Mic   | Amount of use of books in libraries. Relation...  
VSM        | 23         | 29         | Some Questions Concerning "Information Need"                 | Amount of use of books in libraries. Relation...  
VSM        | 23         | 336        | Conceptual Design of an Automated National Library System    | Amount of use of books in libraries. Relation...  
VSM        | 23         | 1037       | Towards a Behavioral Theory of Communication                 | Amount of use of books in libraries. Relation...  
VSM        | 23         | 180        | Automated Information-Retrieval Systems (IRS)                | Amount of use of books in libraries. Relation...  
VSM        | 23         | 860        | Standardized Costs for Automated Library Systems             | Amount of use of books in libraries. Relation...  
VSM        | 23         | 184        | How Biomedical Investigators Use Library Books               | Amount of use of books in libraries. Relation...  
VSM        | 23         | 340        | Cooperation Between Types of Libraries                       | Amount of use of books in libraries. Relation...  
LM         | 23         | 1037       | Towards a Behavioral Theory of Communication                 | Amount of use of books in libraries. Relation...  
LM         | 23         | 979        | Automated Acquisitions Procedures at the University of Mic   | Amount of use of books in libraries. Relation...  
LM         | 23         | 177        | Automation in Libraries                                      | Amount of use of books in libraries. Relation...  
LM         | 23         | 336        | Conceptual Design of an Automated National Library System    | Amount of use of books in libraries. Relation...  
LM         | 23         | 202        | Medical Libraries and the Assessment of User Needs           | Amount of use of books in libraries. Relation...  
LM         | 23         | 29         | Some Questions Concerning "Information Need"                 | Amount of use of books in libraries. Relation...  
LM         | 23         | 180        | Automated Information-Retrieval Systems (IRS)                | Amount of use of books in libraries. Relation...  
LM         | 23         | 874        | The New York Public Library Automated Book Catalog Subsyst   | Amount of use of books in libraries. Relation...  
LM         | 23         | 176        | Automated Keyword Classification for Information Retrieval   | Amount of use of books in libraries. Relation...  
LM         | 23         | 572        | Linguistics and Information Science                          | Amount of use of books in libraries. Relation...  
VSM        | 24         | 1166       | New Tasks of Information Services and Specialists Training   | Educational and training requirements for per...  
VSM        | 24         | 1423       | Training for Library Service:  a report prepared for the C   | Educational and training requirements for per...  
VSM        | 24         | 924        | Library Education and Training                               | Educational and training requirements for per...  
VSM        | 24         | 896        | Job Dimensions and Educational Needs in Librarianship        | Educational and training requirements for per...  
VSM        | 24         | 648        | User Training for On-Line Information Retrieval Systems      | Educational and training requirements for per...  
VSM        | 24         | 1205       | Personnel Administration in Libraries                        | Educational and training requirements for per...  
VSM        | 24         | 373        | Some User Requirements Stated Quantitatively  in Terms of    | Educational and training requirements for per...  
VSM        | 24         | 1007       | Library Systems Analysis Guidelines                          | Educational and training requirements for per...  
VSM        | 24         | 1275       | College Libraries and Chemical Education                     | Educational and training requirements for per...  
VSM        | 24         | 1095       | Specialist's Requirements for Scientific Information         | Educational and training requirements for per...  
LM         | 24         | 1423       | Training for Library Service:  a report prepared for the C   | Educational and training requirements for per...  
LM         | 24         | 924        | Library Education and Training                               | Educational and training requirements for per...  
LM         | 24         | 896        | Job Dimensions and Educational Needs in Librarianship        | Educational and training requirements for per...  
LM         | 24         | 1166       | New Tasks of Information Services and Specialists Training   | Educational and training requirements for per...  
LM         | 24         | 648        | User Training for On-Line Information Retrieval Systems      | Educational and training requirements for per...  
LM         | 24         | 1275       | College Libraries and Chemical Education                     | Educational and training requirements for per...  
LM         | 24         | 22         | Education and Manpower for Librarians                        | Educational and training requirements for per...  
LM         | 24         | 186        | An Investigation of the Educational Needs of Health Scienc   | Educational and training requirements for per...  
LM         | 24         | 185        | An Investigation of the Educational Needs of Health Scienc   | Educational and training requirements for per...  
LM         | 24         | 220        | The Medical Library Assistance Act:  An Analysis of the NL   | Educational and training requirements for per...  
VSM        | 25         | 1284       | Scientific Information Exchange in Psychology The immediat   | International systems for exchange and dissem...  
VSM        | 25         | 1289       | Scientific Communication as a Social System                  | International systems for exchange and dissem...  
VSM        | 25         | 999        | The Impact of International Standardization on the Rules o   | International systems for exchange and dissem...  
VSM        | 25         | 717        | Current Information Dissemination: Ideas and Practices       | International systems for exchange and dissem...  
VSM        | 25         | 1298       | Selective Dissemination and Indexing of Scientific Informa   | International systems for exchange and dissem...  
VSM        | 25         | 1245       | Reader in Documents of International Organizations           | International systems for exchange and dissem...  
VSM        | 25         | 49         | Adaptive Information Dissemination                           | International systems for exchange and dissem...  
VSM        | 25         | 996        | International Developments in Cataloging                     | International systems for exchange and dissem...  
VSM        | 25         | 440        | Research Studies in Scientific Communication: IV. The Cont   | International systems for exchange and dissem...  
VSM        | 25         | 1004       | International Standards for the Interchange of Bibliograph   | International systems for exchange and dissem...  
LM         | 25         | 873        | Content Designators for Machine-Readable Records: A Workin   | International systems for exchange and dissem...  
LM         | 25         | 1284       | Scientific Information Exchange in Psychology The immediat   | International systems for exchange and dissem...  
LM         | 25         | 440        | Research Studies in Scientific Communication: IV. The Cont   | International systems for exchange and dissem...  
LM         | 25         | 1415       | Computer-Based Selective Dissemination of Information (SDI   | International systems for exchange and dissem...  
LM         | 25         | 1231       | Prolegomena to Library Classification                        | International systems for exchange and dissem...  
LM         | 25         | 1289       | Scientific Communication as a Social System                  | International systems for exchange and dissem...  
LM         | 25         | 98         | Scientific Communication: Its Role in the Conduct of Resea   | International systems for exchange and dissem...  
LM         | 25         | 1215       | PRECIS:  a manual of concept analysis and subject indexing   | International systems for exchange and dissem...  
LM         | 25         | 1009       | Service to Industry and Research Parks by College and Univ   | International systems for exchange and dissem...  
LM         | 25         | 634        | On Selecting A Measure of Retrieval Effectiveness Part II.   | International systems for exchange and dissem...  
VSM        | 26         | 591        | The Cost-Effectiveness Analysis of Information Retrieval a   | Cost and determination of cost associated wit...  
VSM        | 26         | 615        | A Cost Model for Evaluating Information Retrieval Systems    | Cost and determination of cost associated wit...  
VSM        | 26         | 974        | Cost Survey: Cost of Ordering, Cataloging, and Preparation   | Cost and determination of cost associated wit...  
VSM        | 26         | 865        | Scope: A Cost Analysis of an Automated Serials Record Syst   | Cost and determination of cost associated wit...  
VSM        | 26         | 1100       | On the Problem of Economic Efficiency Determination of Sci   | Cost and determination of cost associated wit...  
VSM        | 26         | 1374       | Cost Comparison of Manual and On-Line Computerized Literat   | Cost and determination of cost associated wit...  
VSM        | 26         | 74         | Managerial Cost Accounting for a Technical Information Cen   | Cost and determination of cost associated wit...  
VSM        | 26         | 523        | The Cost_Performance of an On-Line, Free-Text Bibliographi   | Cost and determination of cost associated wit...  
VSM        | 26         | 822        | A Cost Survey of Mechanized Information Systems              | Cost and determination of cost associated wit...  
VSM        | 26         | 1417       | Least Cost Decision Rules for the Selection of Library Mat   | Cost and determination of cost associated wit...  
LM         | 26         | 1417       | Least Cost Decision Rules for the Selection of Library Mat   | Cost and determination of cost associated wit...  
LM         | 26         | 865        | Scope: A Cost Analysis of an Automated Serials Record Syst   | Cost and determination of cost associated wit...  
LM         | 26         | 336        | Conceptual Design of an Automated National Library System    | Cost and determination of cost associated wit...  
LM         | 26         | 979        | Automated Acquisitions Procedures at the University of Mic   | Cost and determination of cost associated wit...  
LM         | 26         | 1100       | On the Problem of Economic Efficiency Determination of Sci   | Cost and determination of cost associated wit...  
LM         | 26         | 591        | The Cost-Effectiveness Analysis of Information Retrieval a   | Cost and determination of cost associated wit...  
LM         | 26         | 615        | A Cost Model for Evaluating Information Retrieval Systems    | Cost and determination of cost associated wit...  
LM         | 26         | 671        | The Generation of a Unique Machine Description for Chemica   | Cost and determination of cost associated wit...  
LM         | 26         | 500        | Cost-Effectiveness as a Guide in Developing Indexing Rules   | Cost and determination of cost associated wit...  
LM         | 26         | 523        | The Cost_Performance of an On-Line, Free-Text Bibliographi   | Cost and determination of cost associated wit...  
VSM        | 27         | 538        | Information Retrieval Systems                                | Computerized information retrieval systems.  ...  
VSM        | 27         | 458        | Information Retrieval Systems                                | Computerized information retrieval systems.  ...  
VSM        | 27         | 565        | Computer Evaluation of Indexing and Text Processing          | Computerized information retrieval systems.  ...  
VSM        | 27         | 459        | Information Retrieval On-Line                                | Computerized information retrieval systems.  ...  
VSM        | 27         | 135        | Design of Information Systems and Services                   | Computerized information retrieval systems.  ...  
VSM        | 27         | 595        | Selected Results From An Inquiry Into Testing of Informati   | Computerized information retrieval systems.  ...  
VSM        | 27         | 827        | The Evaluation of Information Retrieval Systems              | Computerized information retrieval systems.  ...  
VSM        | 27         | 856        | Concept of an On-Line Computerized Library Catalog           | Computerized information retrieval systems.  ...  
VSM        | 27         | 375        | Encyclopedia of Information Systems and Services             | Computerized information retrieval systems.  ...  
VSM        | 27         | 590        | Toward a Theory of Indexing--II                              | Computerized information retrieval systems.  ...  
LM         | 27         | 680        | SWIFT:  Computerized Storage and Retrieval of Technical In   | Computerized information retrieval systems.  ...  
LM         | 27         | 1197       | Retrieval of Single Entries from a Computerized Library Ca   | Computerized information retrieval systems.  ...  
LM         | 27         | 696        | Computerized Drug Information services                       | Computerized information retrieval systems.  ...  
LM         | 27         | 375        | Encyclopedia of Information Systems and Services             | Computerized information retrieval systems.  ...  
LM         | 27         | 512        | Experiences of IIT Research Institute in Operating a Compu   | Computerized information retrieval systems.  ...  
LM         | 27         | 331        | Computerized Library Catalogs: Their Growth, Cost and Util   | Computerized information retrieval systems.  ...  
LM         | 27         | 963        | Catalog use in a Large Research Library                      | Computerized information retrieval systems.  ...  
LM         | 27         | 461        | Information Retrieval and Processing                         | Computerized information retrieval systems.  ...  
LM         | 27         | 376        | Encyclopedia of Information Systems and Services             | Computerized information retrieval systems.  ...  
LM         | 27         | 798        | The Thesaurofacet: A Multipurpose Retrieval Language Tool    | Computerized information retrieval systems.  ...  
VSM        | 28         | 696        | Computerized Drug Information services                       | Computerized information systems in fields re...  
VSM        | 28         | 116        | The Documentation of Chemical Research                       | Computerized information systems in fields re...  
VSM        | 28         | 1460       | Modern Integral Information Systems for Chemistry and Chem   | Computerized information systems in fields re...  
VSM        | 28         | 538        | Information Retrieval Systems                                | Computerized information systems in fields re...  
VSM        | 28         | 1092       | Method for Relating the Structure and  Properties of Chemi   | Computerized information systems in fields re...  
VSM        | 28         | 458        | Information Retrieval Systems                                | Computerized information systems in fields re...  
VSM        | 28         | 135        | Design of Information Systems and Services                   | Computerized information systems in fields re...  
VSM        | 28         | 254        | Chemical Information Systems                                 | Computerized information systems in fields re...  
VSM        | 28         | 618        | Interrelationships of Scientific Journals                    | Computerized information systems in fields re...  
VSM        | 28         | 375        | Encyclopedia of Information Systems and Services             | Computerized information systems in fields re...  
LM         | 28         | 696        | Computerized Drug Information services                       | Computerized information systems in fields re...  
LM         | 28         | 618        | Interrelationships of Scientific Journals                    | Computerized information systems in fields re...  
LM         | 28         | 116        | The Documentation of Chemical Research                       | Computerized information systems in fields re...  
LM         | 28         | 735        | Journals Most Cited by Chemists and Chemical Engineers       | Computerized information systems in fields re...  
LM         | 28         | 198        | Choosing Physiology Journals                                 | Computerized information systems in fields re...  
LM         | 28         | 1460       | Modern Integral Information Systems for Chemistry and Chem   | Computerized information systems in fields re...  
LM         | 28         | 156        | Letter to the Editor:  Assessment of Information Services    | Computerized information systems in fields re...  
LM         | 28         | 1072       | GREMAS - A System for Classification and Documentation in    | Computerized information systems in fields re...  
LM         | 28         | 1092       | Method for Relating the Structure and  Properties of Chemi   | Computerized information systems in fields re...  
LM         | 28         | 722        | Information Transfer Limitations of Titles of Chemical Doc   | Computerized information systems in fields re...  
VSM        | 29         | 869        | A Truncated Search Key Title Index                           | Specific advantages of computerized index sys...  
VSM        | 29         | 53         | The KWIC Index Concept: A Retrospective View                 | Specific advantages of computerized index sys...  
VSM        | 29         | 673        | Rapid Structure Searches via Permuted Chemical Line Notati   | Specific advantages of computerized index sys...  
VSM        | 29         | 688        | The Multiterm Index:  A New Concept in Information Storage   | Specific advantages of computerized index sys...  
VSM        | 29         | 1419       | Utility of Automatic Classification Systems for Informatio   | Specific advantages of computerized index sys...  
VSM        | 29         | 856        | Concept of an On-Line Computerized Library Catalog           | Specific advantages of computerized index sys...  
VSM        | 29         | 1416       | Synthesis, Identification and Control of Distributed Param   | Specific advantages of computerized index sys...  
VSM        | 29         | 149        | The Cranfield Tests on Index Language Devices                | Specific advantages of computerized index sys...  
VSM        | 29         | 86         | A Comparison of a Keyword from Title Index with a Single A   | Specific advantages of computerized index sys...  
VSM        | 29         | 44         | The Distribution of Term Usage in Manipulative Indexes       | Specific advantages of computerized index sys...  
LM         | 29         | 1419       | Utility of Automatic Classification Systems for Informatio   | Specific advantages of computerized index sys...  
LM         | 29         | 512        | Experiences of IIT Research Institute in Operating a Compu   | Specific advantages of computerized index sys...  
LM         | 29         | 1416       | Synthesis, Identification and Control of Distributed Param   | Specific advantages of computerized index sys...  
LM         | 29         | 400        | Future Developments in Telecommunications                    | Specific advantages of computerized index sys...  
LM         | 29         | 869        | A Truncated Search Key Title Index                           | Specific advantages of computerized index sys...  
LM         | 29         | 398        | Informal Channels of Communication In the Behavioral Scien   | Specific advantages of computerized index sys...  
LM         | 29         | 1039       | Computational Analysis of Scoring Models for R and D Proje   | Specific advantages of computerized index sys...  
LM         | 29         | 810        | A Probabilistic Search Strategy for MEDLARS                  | Specific advantages of computerized index sys...  
LM         | 29         | 680        | SWIFT:  Computerized Storage and Retrieval of Technical In   | Specific advantages of computerized index sys...  
LM         | 29         | 1197       | Retrieval of Single Entries from a Computerized Library Ca   | Specific advantages of computerized index sys...  
VSM        | 30         | 1432       | The Ranking of Biomedical Periodicals from the Indian Scie   | Information dissemination by journals and per...  
VSM        | 30         | 1284       | Scientific Information Exchange in Psychology The immediat   | Information dissemination by journals and per...  
VSM        | 30         | 717        | Current Information Dissemination: Ideas and Practices       | Information dissemination by journals and per...  
VSM        | 30         | 1156       | Formulation of Information Requests                          | Information dissemination by journals and per...  
VSM        | 30         | 111        | Bibliographical Reference Patterns in Core Sociological Jo   | Information dissemination by journals and per...  
VSM        | 30         | 744        | Semiconductor Journals                                       | Information dissemination by journals and per...  
VSM        | 30         | 614        | The Use Patterns of Physics Journals in a Large Academic R   | Information dissemination by journals and per...  
VSM        | 30         | 588        | Cardiovascular Serial Literature: Characteristics, Product   | Information dissemination by journals and per...  
VSM        | 30         | 112        | Sociology Today:  Lacunae, Emphases, and Surfeits            | Information dissemination by journals and per...  
VSM        | 30         | 1109       | A System of Documentary Information Flow Analysis (Science   | Information dissemination by journals and per...  
LM         | 30         | 1432       | The Ranking of Biomedical Periodicals from the Indian Scie   | Information dissemination by journals and per...  
LM         | 30         | 587        | Obsolescence of Special Library Periodicals: Sampling Erro   | Information dissemination by journals and per...  
LM         | 30         | 821        | Recent Growth of the Literature of Biochemistry  and Chang   | Information dissemination by journals and per...  
LM         | 30         | 379        | Sources of Information on Specific Subjects                  | Information dissemination by journals and per...  
LM         | 30         | 1097       | Scatter of Metallurgical Publications in Abstract Journals   | Information dissemination by journals and per...  
LM         | 30         | 112        | Sociology Today:  Lacunae, Emphases, and Surfeits            | Information dissemination by journals and per...  
LM         | 30         | 49         | Adaptive Information Dissemination                           | Information dissemination by journals and per...  
LM         | 30         | 905        | Periodicals for the Small Bio-Medical and Clinical Library   | Information dissemination by journals and per...  
LM         | 30         | 977        | A Study of the Usage and Retention of Technical Periodical   | Information dissemination by journals and per...  
LM         | 30         | 777        | Estimates of the Number of Currently Available Scientific    | Information dissemination by journals and per...  
VSM        | 31         | 1370       | Computer Literature Searches in the Physical Sciences        | Information systems in the physical sciences.     
VSM        | 31         | 1297       | Communication in the Physical and Social Sciences            | Information systems in the physical sciences.     
VSM        | 31         | 535        | Information Systems, Services, and Centers                   | Information systems in the physical sciences.     
VSM        | 31         | 313        | Communication among Scientists and Engineers                 | Information systems in the physical sciences.     
VSM        | 31         | 545        | The Literature of the Social Sciences: a Survey of Citatio   | Information systems in the physical sciences.     
VSM        | 31         | 837        | Information Requirements in the Social Sciences:  Some Pre   | Information systems in the physical sciences.     
VSM        | 31         | 538        | Information Retrieval Systems                                | Information systems in the physical sciences.     
VSM        | 31         | 458        | Information Retrieval Systems                                | Information systems in the physical sciences.     
VSM        | 31         | 135        | Design of Information Systems and Services                   | Information systems in the physical sciences.     
VSM        | 31         | 180        | Automated Information-Retrieval Systems (IRS)                | Information systems in the physical sciences.     
LM         | 31         | 313        | Communication among Scientists and Engineers                 | Information systems in the physical sciences.     
LM         | 31         | 1297       | Communication in the Physical and Social Sciences            | Information systems in the physical sciences.     
LM         | 31         | 1370       | Computer Literature Searches in the Physical Sciences        | Information systems in the physical sciences.     
LM         | 31         | 545        | The Literature of the Social Sciences: a Survey of Citatio   | Information systems in the physical sciences.     
LM         | 31         | 187        | An Investigation of the Educational Needs of Health Scienc   | Information systems in the physical sciences.     
LM         | 31         | 111        | Bibliographical Reference Patterns in Core Sociological Jo   | Information systems in the physical sciences.     
LM         | 31         | 535        | Information Systems, Services, and Centers                   | Information systems in the physical sciences.     
LM         | 31         | 1016       | Numerical Methods of Bibliographic Analysis                  | Information systems in the physical sciences.     
LM         | 31         | 1309       | Science and Information Theory                               | Information systems in the physical sciences.     
LM         | 31         | 50         | Comparison of the Results of Bibliographic Coupling and  A   | Information systems in the physical sciences.     
VSM        | 32         | 1421       | Title Derivative Indexing Techniques; a comparative study    | Attempts at computerized and mechanized syste...  
VSM        | 32         | 52         | Comparative Indexing: Terms Supplied by Biomedical  Author   | Attempts at computerized and mechanized syste...  
VSM        | 32         | 177        | Automation in Libraries                                      | Attempts at computerized and mechanized syste...  
VSM        | 32         | 595        | Selected Results From An Inquiry Into Testing of Informati   | Attempts at computerized and mechanized syste...  
VSM        | 32         | 856        | Concept of an On-Line Computerized Library Catalog           | Attempts at computerized and mechanized syste...  
VSM        | 32         | 1298       | Selective Dissemination and Indexing of Scientific Informa   | Attempts at computerized and mechanized syste...  
VSM        | 32         | 553        | An Introduction to Computers in Information Science          | Attempts at computerized and mechanized syste...  
VSM        | 32         | 860        | Standardized Costs for Automated Library Systems             | Attempts at computerized and mechanized syste...  
VSM        | 32         | 565        | Computer Evaluation of Indexing and Text Processing          | Attempts at computerized and mechanized syste...  
VSM        | 32         | 590        | Toward a Theory of Indexing--II                              | Attempts at computerized and mechanized syste...  
LM         | 32         | 1421       | Title Derivative Indexing Techniques; a comparative study    | Attempts at computerized and mechanized syste...  
LM         | 32         | 52         | Comparative Indexing: Terms Supplied by Biomedical  Author   | Attempts at computerized and mechanized syste...  
LM         | 32         | 830        | Progress in Documentation                                    | Attempts at computerized and mechanized syste...  
LM         | 32         | 117        | TOSAR - A Topological method for the Representation of Syn   | Attempts at computerized and mechanized syste...  
LM         | 32         | 820        | Studies to Compare Retrieval Using Titles with that Using    | Attempts at computerized and mechanized syste...  
LM         | 32         | 979        | Automated Acquisitions Procedures at the University of Mic   | Attempts at computerized and mechanized syste...  
LM         | 32         | 451        | Interaction Between Requesters and a Large Mechanized retr   | Attempts at computerized and mechanized syste...  
LM         | 32         | 336        | Conceptual Design of an Automated National Library System    | Attempts at computerized and mechanized syste...  
LM         | 32         | 398        | Informal Channels of Communication In the Behavioral Scien   | Attempts at computerized and mechanized syste...  
LM         | 32         | 177        | Automation in Libraries                                      | Attempts at computerized and mechanized syste...  
VSM        | 33         | 1081       | Generalization of Epidemic Theory An Application to the Tr   | Retrieval systems which provide for the autom...  
VSM        | 33         | 180        | Automated Information-Retrieval Systems (IRS)                | Retrieval systems which provide for the autom...  
VSM        | 33         | 980        | Facsimile Transmission in Libraries:  A State of the Art S   | Retrieval systems which provide for the autom...  
VSM        | 33         | 336        | Conceptual Design of an Automated National Library System    | Retrieval systems which provide for the autom...  
VSM        | 33         | 459        | Information Retrieval On-Line                                | Retrieval systems which provide for the autom...  
VSM        | 33         | 177        | Automation in Libraries                                      | Retrieval systems which provide for the autom...  
VSM        | 33         | 1282       | Information Retrieval Systems                                | Retrieval systems which provide for the autom...  
VSM        | 33         | 979        | Automated Acquisitions Procedures at the University of Mic   | Retrieval systems which provide for the autom...  
VSM        | 33         | 57         | Distribution of Indexing Terms for Maximum Efficiency   of   | Retrieval systems which provide for the autom...  
VSM        | 33         | 860        | Standardized Costs for Automated Library Systems             | Retrieval systems which provide for the autom...  
LM         | 33         | 519        | Distance between Sets as an Objective Measure of Retrieval   | Retrieval systems which provide for the autom...  
LM         | 33         | 1081       | Generalization of Epidemic Theory An Application to the Tr   | Retrieval systems which provide for the autom...  
LM         | 33         | 180        | Automated Information-Retrieval Systems (IRS)                | Retrieval systems which provide for the autom...  
LM         | 33         | 1365       | Centralization vs. Decentralization: A Location Analysis A   | Retrieval systems which provide for the autom...  
LM         | 33         | 980        | Facsimile Transmission in Libraries:  A State of the Art S   | Retrieval systems which provide for the autom...  
LM         | 33         | 949        | Library Practice in Hospitals                                | Retrieval systems which provide for the autom...  
LM         | 33         | 551        | Interlibrary Loan Policies Directory                         | Retrieval systems which provide for the autom...  
LM         | 33         | 57         | Distribution of Indexing Terms for Maximum Efficiency   of   | Retrieval systems which provide for the autom...  
LM         | 33         | 336        | Conceptual Design of an Automated National Library System    | Retrieval systems which provide for the autom...  
LM         | 33         | 121        | Document Dissemination                                       | Retrieval systems which provide for the autom...  
VSM        | 34         | 1180       | A Notation for Coding Organic Compounds                      | Methods of coding used in computerized index ...  
VSM        | 34         | 1391       | A Study of General Categories Applicable to Classification   | Methods of coding used in computerized index ...  
VSM        | 34         | 1199       | A Method for the Construction of Minimum-Redundancy Codes    | Methods of coding used in computerized index ...  
VSM        | 34         | 146        | The Testing of Index Language Devices                        | Methods of coding used in computerized index ...  
VSM        | 34         | 668        | The Automatic Encoding of Chemical Structures                | Methods of coding used in computerized index ...  
VSM        | 34         | 673        | Rapid Structure Searches via Permuted Chemical Line Notati   | Methods of coding used in computerized index ...  
VSM        | 34         | 869        | A Truncated Search Key Title Index                           | Methods of coding used in computerized index ...  
VSM        | 34         | 835        | Compression Word Coding Techniques for Information Retriev   | Methods of coding used in computerized index ...  
VSM        | 34         | 521        | Compression of Bibliographic Files Using an Adaptation of    | Methods of coding used in computerized index ...  
VSM        | 34         | 827        | The Evaluation of Information Retrieval Systems              | Methods of coding used in computerized index ...  
LM         | 34         | 1180       | A Notation for Coding Organic Compounds                      | Methods of coding used in computerized index ...  
LM         | 34         | 668        | The Automatic Encoding of Chemical Structures                | Methods of coding used in computerized index ...  
LM         | 34         | 1391       | A Study of General Categories Applicable to Classification   | Methods of coding used in computerized index ...  
LM         | 34         | 521        | Compression of Bibliographic Files Using an Adaptation of    | Methods of coding used in computerized index ...  
LM         | 34         | 1199       | A Method for the Construction of Minimum-Redundancy Codes    | Methods of coding used in computerized index ...  
LM         | 34         | 835        | Compression Word Coding Techniques for Information Retriev   | Methods of coding used in computerized index ...  
LM         | 34         | 689        | The GREMAS System, an Integral Part of the IDC System for    | Methods of coding used in computerized index ...  
LM         | 34         | 442        | Storage Analysis of a Compression Coding for Document Data   | Methods of coding used in computerized index ...  
LM         | 34         | 450        | Selection of Equifrequent Word Fragments for Information R   | Methods of coding used in computerized index ...  
LM         | 34         | 737        | The Large Data Base File Structure Dilemma                   | Methods of coding used in computerized index ...  
VSM        | 35         | 1298       | Selective Dissemination and Indexing of Scientific Informa   | Government supported agencies and projects de...  
VSM        | 35         | 18         | Selective Dissemination of Information                       | Government supported agencies and projects de...  
VSM        | 35         | 402        | The government of the American Public Library                | Government supported agencies and projects de...  
VSM        | 35         | 1284       | Scientific Information Exchange in Psychology The immediat   | Government supported agencies and projects de...  
VSM        | 35         | 717        | Current Information Dissemination: Ideas and Practices       | Government supported agencies and projects de...  
VSM        | 35         | 1264       | Cost of Computer Searching                                   | Government supported agencies and projects de...  
VSM        | 35         | 375        | Encyclopedia of Information Systems and Services             | Government supported agencies and projects de...  
VSM        | 35         | 385        | Evaluative Research Principles and Practice in Public Serv   | Government supported agencies and projects de...  
VSM        | 35         | 49         | Adaptive Information Dissemination                           | Government supported agencies and projects de...  
VSM        | 35         | 1207       | Technical Information Project                                | Government supported agencies and projects de...  
LM         | 35         | 375        | Encyclopedia of Information Systems and Services             | Government supported agencies and projects de...  
LM         | 35         | 385        | Evaluative Research Principles and Practice in Public Serv   | Government supported agencies and projects de...  
LM         | 35         | 18         | Selective Dissemination of Information                       | Government supported agencies and projects de...  
LM         | 35         | 340        | Cooperation Between Types of Libraries                       | Government supported agencies and projects de...  
LM         | 35         | 1207       | Technical Information Project                                | Government supported agencies and projects de...  
